age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
25,5,0,0,15,False,False,False,False,True,False,False,True,False,True,0
36,13,0,1876,44,True,False,False,False,False,False,False,True,False,True,0
69,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
28,13,0,0,45,True,False,False,True,False,False,False,False,False,False,1
20,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
21,4,0,0,40,False,False,False,False,True,False,False,False,False,True,0
37,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
21,9,0,0,32,False,False,False,False,True,False,False,False,True,True,0
25,12,0,0,13,False,False,False,True,False,False,False,False,False,True,0
39,9,0,0,40,False,False,False,True,False,False,True,False,False,False,0
34,11,0,0,40,False,False,False,True,False,False,True,False,False,True,1
33,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
47,9,0,0,50,False,False,False,True,False,False,False,False,False,True,1
29,11,0,0,40,False,False,False,False,True,False,False,True,False,False,0
48,9,0,0,89,False,False,False,True,False,False,False,False,False,True,0
42,16,0,1977,60,False,False,False,True,False,False,False,False,False,True,1
29,7,0,0,40,False,False,False,False,False,False,False,False,False,False,0
34,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
20,10,0,0,25,False,False,False,False,True,False,True,False,True,True,0
41,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
45,10,0,1876,50,False,False,False,False,False,True,False,True,False,True,0
22,11,0,0,40,False,False,False,False,True,False,False,False,True,True,0
23,9,0,0,44,False,False,False,False,False,False,False,False,True,True,0
19,10,0,0,38,False,False,False,False,True,False,False,False,True,False,0
24,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
20,10,0,0,30,False,False,False,False,True,False,False,False,True,True,0
32,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
52,14,15020,0,50,False,True,False,False,False,False,False,False,False,True,1
36,9,0,0,60,False,False,False,False,True,False,False,False,False,True,1
18,6,0,0,30,False,False,False,False,True,False,False,False,True,True,0
27,9,0,0,40,False,False,False,False,False,False,False,False,True,False,0
26,10,0,0,60,False,False,False,True,False,False,False,False,False,True,0
52,12,0,0,32,False,False,False,False,False,False,False,False,False,False,0
24,10,0,0,40,False,False,False,False,True,False,False,False,False,True,0
42,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
39,15,7688,0,60,False,False,True,True,False,False,False,False,False,False,1
20,10,0,0,35,False,False,False,False,True,False,False,False,True,False,0
20,10,0,0,10,False,False,False,False,True,False,False,False,True,False,0
39,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
68,7,0,0,30,False,False,False,True,False,False,False,False,False,True,0
35,9,0,0,48,False,False,False,False,True,False,False,False,False,False,0
54,13,0,0,40,True,False,False,True,False,False,True,False,False,True,0
24,13,0,0,40,True,False,False,False,True,True,False,False,True,True,0
24,13,0,0,8,True,False,False,False,True,False,False,True,False,False,0
20,10,0,0,15,False,False,False,False,True,False,False,False,True,False,0
64,1,0,0,40,False,False,False,True,False,False,False,False,False,True,0
28,13,0,0,35,True,False,False,False,True,False,False,True,False,False,0
36,9,0,0,47,False,False,False,True,False,False,False,False,False,True,0
44,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
38,10,0,2258,55,False,False,False,False,False,False,False,True,False,True,1
22,9,0,0,60,False,False,False,False,True,False,False,True,False,False,0
56,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
24,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
24,10,0,0,75,False,False,False,False,True,False,True,True,False,False,0
22,12,0,0,40,False,False,False,False,True,False,False,True,False,False,0
21,10,0,0,30,False,False,False,False,True,True,False,False,True,False,0
42,13,0,0,40,True,False,False,True,False,True,False,False,False,True,1
41,14,0,0,55,False,True,False,False,False,False,False,False,False,False,0
19,9,34095,0,20,False,False,False,False,True,False,True,False,True,False,0
67,10,0,0,44,False,False,False,True,False,False,False,False,False,True,0
20,10,0,0,30,False,False,False,False,True,False,False,False,True,False,0
32,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
46,9,0,0,40,False,False,False,False,False,False,False,False,True,False,0
52,9,0,0,36,False,False,False,False,True,False,False,True,False,False,0
44,13,0,0,40,True,False,False,False,False,False,False,False,False,True,0
65,7,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,13,0,1887,40,True,False,False,True,False,False,False,False,False,True,1
27,10,0,0,50,False,False,False,True,False,False,False,False,False,True,0
35,9,0,0,35,False,False,False,True,False,False,False,False,False,False,0
30,9,0,0,45,False,False,False,False,True,False,False,True,False,False,0
64,9,3137,0,40,False,False,False,True,False,False,False,False,False,True,0
48,9,0,0,37,False,False,False,False,False,False,False,True,False,False,1
35,4,0,0,40,False,False,False,False,False,False,False,False,False,False,0
28,13,0,0,45,True,False,False,False,True,False,False,True,False,True,0
63,13,0,1977,32,True,False,False,True,False,False,False,False,False,True,1
40,15,0,0,55,False,False,True,True,False,False,False,False,False,True,1
33,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
40,10,0,0,50,False,False,False,True,False,False,False,False,False,True,1
25,4,0,0,45,False,False,False,False,True,False,False,False,False,True,0
45,13,0,0,38,True,False,False,True,False,True,False,False,False,True,1
30,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
53,10,0,0,40,False,False,False,False,True,False,False,False,False,False,0
63,9,2105,0,40,False,False,False,True,False,False,False,False,False,True,0
27,10,0,0,60,False,False,False,True,False,False,False,False,False,True,0
31,7,0,0,40,False,False,False,False,True,False,False,True,False,True,0
33,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
39,13,0,0,40,True,False,False,False,False,False,False,True,False,True,1
42,10,0,0,45,False,False,False,True,False,False,False,False,False,True,1
19,9,0,0,30,False,False,False,False,True,False,True,False,True,True,0
31,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
47,10,0,0,20,False,False,False,True,False,False,False,False,False,True,0
27,16,0,0,40,False,False,False,False,True,False,False,False,True,False,0
22,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
29,9,0,0,40,False,False,False,True,False,False,False,False,False,False,1
52,9,0,1762,40,False,False,False,False,False,False,False,False,False,False,0
32,11,0,0,46,False,False,False,False,False,False,False,False,True,True,0
23,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
27,10,0,0,20,False,False,False,False,True,False,False,False,True,True,0
53,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
18,9,0,0,20,False,False,False,False,True,False,False,False,True,True,0
41,13,0,0,30,True,False,False,False,False,False,False,False,False,False,0
27,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
30,10,0,0,40,False,False,False,False,False,False,False,False,True,True,0
41,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
21,10,0,0,30,False,False,False,False,True,False,False,True,False,False,0
58,9,0,0,40,False,False,False,False,False,False,True,False,False,False,0
45,13,0,0,40,True,False,False,False,False,False,False,True,False,False,0
40,6,0,0,40,False,False,False,False,False,False,False,False,True,True,0
21,10,0,0,40,False,False,False,False,True,False,False,True,False,False,0
29,13,0,1590,40,True,False,False,False,True,False,False,True,False,False,0
50,11,0,0,40,False,False,False,True,False,False,True,False,False,False,0
26,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
23,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
27,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
36,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
22,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
37,10,0,0,40,False,False,False,False,True,False,True,False,True,True,0
54,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
36,9,0,0,50,False,False,False,False,False,False,False,False,False,True,0
44,11,0,0,40,False,False,False,True,False,True,False,False,False,True,0
38,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
49,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
18,7,0,0,12,False,False,False,False,True,False,False,False,True,True,0
26,13,0,0,48,True,False,False,False,True,False,False,True,False,True,0
48,13,0,0,45,True,False,False,True,False,False,False,False,False,True,1
32,7,0,0,40,False,False,False,True,False,False,False,False,False,False,0
35,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
40,9,0,0,45,False,False,False,False,True,False,False,True,False,False,0
40,9,3411,0,40,False,False,False,True,False,False,False,False,False,True,0
42,15,0,0,72,False,False,True,True,False,False,False,False,False,True,1
30,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
19,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
36,12,0,0,60,False,False,False,True,False,False,False,False,False,True,1
31,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
50,12,0,0,60,False,False,False,True,False,True,False,False,False,True,0
38,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
35,10,0,0,50,False,False,False,True,False,False,False,False,False,True,1
45,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
29,6,0,0,40,False,False,False,False,False,False,False,False,False,False,0
41,10,0,0,46,False,False,False,False,False,False,False,True,False,True,1
33,15,0,0,50,False,False,True,False,True,False,False,True,False,False,1
49,10,0,0,60,False,False,False,False,True,False,True,True,False,False,0
28,10,0,0,40,False,False,False,True,False,True,False,False,False,True,1
49,13,15024,0,40,True,False,False,True,False,False,False,False,False,True,1
27,9,0,0,40,False,False,False,False,False,False,False,False,True,False,0
47,9,2885,0,32,False,False,False,True,False,True,False,False,False,True,0
42,16,0,0,40,False,False,False,False,True,True,False,True,False,False,1
30,9,0,0,60,False,False,False,False,True,True,False,True,False,True,0
37,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,16,0,0,35,False,False,False,True,False,False,False,False,False,False,0
51,9,0,0,38,False,False,False,False,False,False,False,True,False,False,0
27,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
53,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
45,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
37,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
40,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
54,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
47,9,0,0,42,False,False,False,True,False,True,False,False,False,True,1
35,9,0,0,40,False,False,False,True,False,False,True,False,False,True,1
33,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
28,10,0,0,40,False,False,False,False,True,False,False,False,False,True,0
39,13,0,0,55,True,False,False,True,False,True,False,False,False,False,1
25,9,0,1602,40,False,False,False,False,True,False,False,False,True,True,0
33,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
34,7,0,0,40,False,False,False,False,True,False,True,True,False,False,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
21,12,0,0,35,False,False,False,False,True,False,False,False,True,True,0
31,16,7298,0,55,False,False,False,True,False,True,False,False,False,True,1
63,9,0,0,45,False,False,False,True,False,False,False,False,False,True,0
21,10,0,0,30,False,False,False,False,True,False,True,False,True,True,0
59,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
50,2,0,0,40,False,False,False,False,False,False,False,False,False,False,0
66,9,0,0,20,False,False,False,True,False,False,False,False,False,False,0
19,9,0,0,30,False,False,False,False,True,False,False,False,True,True,0
31,13,0,0,45,True,False,False,False,True,False,False,True,False,True,0
23,13,0,0,40,True,False,False,True,False,False,False,False,False,False,0
45,11,0,0,40,False,False,False,True,False,True,False,False,False,False,1
35,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
32,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
20,4,0,0,60,False,False,False,False,True,False,False,False,False,False,0
38,9,0,0,40,False,False,False,True,False,True,False,False,False,True,1
49,9,0,0,8,False,False,False,True,False,False,True,False,False,False,0
64,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
60,7,0,0,20,False,False,False,True,False,False,False,False,False,True,0
25,13,0,0,50,True,False,False,False,True,False,False,True,False,False,0
21,9,0,0,35,False,False,False,False,True,False,False,True,False,True,0
26,9,0,1602,15,False,False,False,False,True,False,False,False,False,False,0
